1542742043187;[171, 0, 17, 255, 161, 74, 234, 55, 135, 0, 0, 193, 1, 0, 12, 1, 0, 157, 4, 129]
1542742043194;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 158, 4, 123]
1542742043195;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 158, 4, 123]
1542742043197;[171, 0, 4, 255, 132, 128, 71]
1542742043199;[171, 0, 4, 255, 132, 128, 71]
1542742045274;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 11, 1, 0, 158, 4, 118]
1542742045276;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 11, 1, 0, 158, 4, 118]
1542742045278;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 156, 4, 120]
1542742045279;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 156, 4, 120]
1542742045284;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 195, 1, 0, 13, 1, 0, 157, 4, 103]
1542742045286;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 195, 1, 0, 13, 1, 0, 157, 4, 103]
1542742045288;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 80]
1542742045292;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 80]
1542742045294;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 158, 4, 95]
1542742045296;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 191, 1, 0, 13, 1, 0, 158, 4, 95]
1542742045317;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 14, 1, 0, 157, 4, 190]
1542742045319;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 14, 1, 0, 157, 4, 190]
1542742045321;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 14, 1, 0, 160, 4, 234]
1542742045323;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 193, 1, 0, 14, 1, 0, 160, 4, 234]
1542742045325;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 224]
1542742045327;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 224]
1542742045329;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 218]
1542742045331;[171, 0, 17, 255, 161, 74, 234, 55, 136, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 218]
1542742045344;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 204]
1542742045346;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 192, 1, 0, 13, 1, 0, 159, 4, 204]
1542742045348;[171, 0, 4, 255, 132, 128, 70]
1542742045350;[171, 0, 4, 255, 132, 128, 70]
1542742045353;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 13, 1, 0, 158, 4, 186]
1542742045355;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 13, 1, 0, 158, 4, 186]
1542742045357;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 192, 1, 0, 12, 1, 0, 159, 4, 164]
1542742045359;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 192, 1, 0, 12, 1, 0, 159, 4, 164]
1542742045360;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 12, 1, 0, 158, 4, 170]
1542742045362;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 12, 1, 0, 158, 4, 170]
1542742045364;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 12, 1, 0, 159, 5, 15]
1542742045366;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 12, 1, 0, 159, 5, 15]
1542742045368;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 12, 1, 0, 159, 5, 49]
1542742045369;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 12, 1, 0, 159, 5, 49]
1542742045389;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 14, 1, 0, 158, 5, 42]
1542742045390;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 193, 1, 0, 14, 1, 0, 158, 5, 42]
1542742045391;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 14, 1, 0, 159, 5, 29]
1542742045393;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 14, 1, 0, 159, 5, 29]
1542742045396;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 195, 1, 0, 11, 1, 0, 158, 5, 12]
1542742045397;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 195, 1, 0, 11, 1, 0, 158, 5, 12]
1542742045432;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 14, 1, 0, 157, 4, 242]
1542742045433;[171, 0, 17, 255, 161, 74, 234, 55, 137, 0, 0, 194, 1, 0, 14, 1, 0, 157, 4, 242]
1542742045434;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 11, 1, 0, 157, 4, 217]
1542742045435;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 11, 1, 0, 157, 4, 217]
1542742045437;[171, 0, 4, 255, 132, 128, 70]
1542742045438;[171, 0, 4, 255, 132, 128, 70]
1542742045440;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 12, 1, 0, 159, 4, 190]
1542742045441;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 12, 1, 0, 159, 4, 190]
1542742045592;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 12, 1, 0, 158, 4, 198]
1542742045594;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 192, 1, 0, 12, 1, 0, 158, 4, 198]
1542742045765;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 194, 1, 0, 12, 1, 0, 159, 5, 43]
1542742045767;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 194, 1, 0, 12, 1, 0, 159, 5, 43]
1542742045769;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 190, 1, 0, 14, 1, 0, 159, 5, 77]
1542742045771;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 190, 1, 0, 14, 1, 0, 159, 5, 77]
1542742045938;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 193, 1, 0, 13, 1, 0, 159, 5, 65]
1542742045940;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 193, 1, 0, 13, 1, 0, 159, 5, 65]
1542742045942;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 194, 1, 0, 14, 1, 0, 159, 5, 40]
1542742045943;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 194, 1, 0, 14, 1, 0, 159, 5, 40]
1542742046110;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 25]
1542742046111;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 25]
1542742046282;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 190, 1, 0, 13, 1, 0, 159, 5, 2]
1542742046284;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 190, 1, 0, 13, 1, 0, 159, 5, 2]
1542742046288;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 193, 1, 0, 12, 1, 0, 160, 4, 227]
1542742046289;[171, 0, 17, 255, 161, 74, 234, 55, 138, 0, 0, 193, 1, 0, 12, 1, 0, 160, 4, 227]
1542742046627;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 11, 1, 0, 159, 4, 200]
1542742046629;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 11, 1, 0, 159, 4, 200]
1542742046631;[171, 0, 4, 255, 132, 128, 70]
1542742046633;[171, 0, 4, 255, 132, 128, 70]
1542742046801;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 14, 1, 0, 158, 4, 170]
1542742046803;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 14, 1, 0, 158, 4, 170]
1542742046805;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 160, 4, 252]
1542742046807;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 160, 4, 252]
1542742046809;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 57]
1542742046811;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 57]
1542742046971;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 14, 1, 0, 159, 5, 59]
1542742046973;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 14, 1, 0, 159, 5, 59]
1542742046976;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 12, 1, 0, 158, 5, 43]
1542742046978;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 12, 1, 0, 158, 5, 43]
1542742047145;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 14, 1, 0, 159, 5, 31]
1542742047146;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 193, 1, 0, 14, 1, 0, 159, 5, 31]
1542742047149;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 195, 1, 0, 12, 1, 0, 159, 5, 18]
1542742047151;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 195, 1, 0, 12, 1, 0, 159, 5, 18]
1542742047316;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 1]
1542742047318;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 1]
1542742047321;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 14, 1, 0, 159, 4, 234]
1542742047323;[171, 0, 17, 255, 161, 74, 234, 55, 139, 0, 0, 192, 1, 0, 14, 1, 0, 159, 4, 234]
1542742047489;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 13, 1, 0, 159, 5, 54]
1542742047491;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 13, 1, 0, 159, 5, 54]
1542742047661;[171, 0, 4, 255, 132, 128, 70]
1542742047664;[171, 0, 4, 255, 132, 128, 70]
1542742047667;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 192, 1, 0, 14, 1, 0, 159, 5, 110]
1542742047668;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 192, 1, 0, 14, 1, 0, 159, 5, 110]
1542742048009;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 190, 1, 0, 14, 1, 0, 158, 5, 92]
1542742048010;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 190, 1, 0, 14, 1, 0, 158, 5, 92]
1542742048014;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 12, 1, 0, 158, 5, 60]
1542742048015;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 12, 1, 0, 158, 5, 60]
1542742048018;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 42]
1542742048019;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 191, 1, 0, 13, 1, 0, 159, 5, 42]
1542742048181;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 194, 1, 0, 13, 1, 0, 158, 5, 24]
1542742048183;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 194, 1, 0, 13, 1, 0, 158, 5, 24]
1542742048188;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 11, 1, 0, 159, 4, 224]
1542742048190;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 11, 1, 0, 159, 4, 224]
1542742048352;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 192, 1, 0, 12, 1, 0, 160, 4, 183]
1542742048354;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 192, 1, 0, 12, 1, 0, 160, 4, 183]
1542742048356;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 14, 1, 0, 160, 4, 220]
1542742048358;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 14, 1, 0, 160, 4, 220]
1542742048525;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 10, 1, 0, 157, 5, 43]
1542742048527;[171, 0, 17, 255, 161, 74, 234, 55, 140, 0, 0, 193, 1, 0, 10, 1, 0, 157, 5, 43]
1542742048530;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 12, 1, 0, 159, 5, 48]
1542742048532;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 12, 1, 0, 159, 5, 48]
1542742048696;[171, 0, 4, 255, 132, 128, 70]
1542742048698;[171, 0, 4, 255, 132, 128, 70]
1542742048870;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 190, 1, 0, 12, 1, 0, 158, 5, 21]
1542742048871;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 190, 1, 0, 12, 1, 0, 158, 5, 21]
1542742048873;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 12, 1, 0, 158, 4, 255]
1542742048875;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 12, 1, 0, 158, 4, 255]
1542742049217;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 194, 1, 0, 12, 1, 0, 159, 4, 231]
1542742049219;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 194, 1, 0, 12, 1, 0, 159, 4, 231]
1542742049221;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 11, 1, 0, 156, 4, 200]
1542742049223;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 192, 1, 0, 11, 1, 0, 156, 4, 200]
1542742049225;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 193, 1, 0, 13, 1, 0, 160, 4, 152]
1542742049226;[171, 0, 17, 255, 161, 74, 234, 55, 141, 0, 0, 193, 1, 0, 13, 1, 0, 160, 4, 152]
