1542794462704;[171, 0, 17, 255, 161, 74, 235, 32, 245, 1, 0, 62, 1, 0, 215, 1, 0, 100, 13, 20]
1542794465193;[171, 0, 17, 255, 161, 74, 235, 32, 245, 1, 0, 58, 1, 0, 213, 1, 0, 102, 13, 69]
1542794465202;[171, 0, 17, 255, 161, 74, 235, 32, 245, 1, 0, 60, 1, 0, 215, 1, 0, 99, 13, 69]
1542794465204;[171, 0, 17, 255, 161, 74, 235, 32, 245, 1, 0, 57, 1, 0, 216, 1, 0, 95, 13, 135]
1542794465209;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 62, 1, 0, 217, 1, 0, 99, 13, 174]
1542794465221;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 65, 1, 0, 218, 1, 0, 97, 13, 208]
1542794465223;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 61, 1, 0, 218, 1, 0, 103, 13, 249]
1542794465224;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 41, 1, 0, 216, 1, 0, 98, 14, 93]
1542794465234;[171, 0, 4, 255, 132, 128, 116]
1542794465238;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 60, 1, 0, 228, 1, 0, 85, 14, 168]
1542794465247;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 87, 1, 0, 226, 1, 0, 81, 14, 213]
1542794465249;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 70, 1, 0, 216, 1, 0, 82, 14, 184]
1542794465254;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 63, 1, 0, 220, 1, 0, 82, 14, 137]
1542794465294;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 53, 1, 0, 224, 1, 0, 81, 14, 112]
1542794465295;[171, 0, 17, 255, 161, 74, 235, 32, 246, 1, 0, 62, 1, 0, 229, 1, 0, 66, 14, 151]
1542794465296;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 51, 1, 0, 229, 1, 0, 84, 14, 212]
1542794465298;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 32, 1, 0, 227, 1, 0, 49, 15, 33]
1542794465320;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 6, 1, 0, 220, 1, 0, 108, 14, 50]
1542794465321;[171, 0, 17, 255, 161, 74, 235, 32, 247, 0, 0, 50, 1, 0, 201, 1, 0, 94, 13, 242]
1542794465322;[171, 0, 4, 255, 132, 128, 116]
1542794465326;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 27, 1, 1, 7, 0, 0, 75, 13, 167]
1542794465327;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 120, 1, 0, 240, 1, 0, 72, 13, 118]
1542794465331;[171, 0, 17, 255, 161, 74, 235, 32, 247, 1, 0, 64, 1, 0, 253, 1, 0, 22, 12, 144]
